1012105,PANNOLINO MUTANDINA PICCOLA,0.41,4
61215003,DOCCIA BACINO-COSCIA (PELVIFEMORALE),371.31,4
61215009,DIVARICATORE (PREDISPOSTO),53.6,4
61215012,DIVARICATORE (PREDISPOSTO),32.31,4
61215015,DIVARICATORE (PREDISPOSTO),64,4
61215018,DIVARICATORE (PREDISPOSTO),94.63,4
61215021,DIVARICATORE (PREDISPOSTO),42.55,4
61215033,TUTORE PER BACINO-COSCIA RIGIDO,448.15,4
61215036,TUTORE PER BACINO-COSCIA RIGIDO,509.74,4
61215039,TUTORE PER BACINO-COSCIA RIGIDO,339.73,4
61218003,DOCCIA BA-CO-GA-PIE. PELVIPODALICA,411.95,4
61218103,AGG. ARTICOLAZIONE POSTERIORE,69.8,4
61218106,AGG. ARTICOL. DI ADDUZIONE-ABDUZIONE,42.89,4
61218109,AGG. ARTICOLAZIONE TIBIO TARSICA,51,4
61218112,AGG. ASTA DI DIVARICAZIONE,30.01,4
61218115,AGG. ARTICOLAZIONE PER GINOCCHIO,61.08,4
61218118,AGG. SETTORE O TENDITORE,47.96,4
61218121,AGG. CONTENITORE IMBOT. PER GINOCCHIO,43.85,4
61218124,AGG. ALETTA O BARRA POSIZIONATRICE,15.19,4
61218127,AGG. RIVESTIMENTO DOCCIA PER CAVIGLIA,28.71,4
61218130,AGG. RIVESTIMENTO DOCCIA PER GINOCCHI,38.23,4
61218133,AGG. RIVESTIMENTO DOCCIA PER PELVIFEM,56.52,4
61218136,AGG. RIVEST. DOCCIA PER PELVIPODALICA,56.52,4
61218163,AGG. ARTICOLAZIONE COXOFEMORALE,96.54,4
61218166,AGG. CONTENTORE PER GINOCCHIO,43.85,4
61218175,AGG. TRAZIONE ELASTICA AL PIEDE,17.17,4
61218178,AGG. ARTICOLAZIONE AL GINOCCHIO,,134.43,4
61218193,AGG. ARTICOLAZIONE MALLEOLARE,28.37,4
61218196,AGG. ARTICOLAZIONE MALLEOLARE,56.41,4
61218199,AGG. ARTICOLAZIONE MALLEOLARE,109.77,4
61218202,AGG. ARTICOLAZIONE MALLEOLARE,130.82,4
61218208,AGG. ARMATURA CALCANEARE,45.04,4
61218211,AGG. INSERTI DI CARBONIO ALLA T.T.,74.7,4
61218214,AGG. RIV. MORBIDO INTERNO AL SANDALO,16.67,4
61218217,AGG. SCARPETTA DI CONTENZIONE,67.27,4
61218220,AGG. PIEDE RIGIDO,139.95,4
61218223,AGG. ASTA ALLUNGABILE,35.58,4
61218226,AGG. CONTENITORE IMBOT. PER GINOCCHIO,43.85,4
61218229,AGG. CUSCINETTO DI CONTENZIONE,26.97,4
61218232,AGG. ESTETIZZAZIONE PER POLPACCIO,126.44,4
61218235,AGG. PROLUNGA PER LEVA,18.57,4
61218238,AGG. RIVESTIM. POSTER. DI CONTENZIONE,39.69,4
61218253,AGG. ARTICOLAZIONE AL GINOCCHIO,56.69,4
61218256,AGG. ARTICOLAZIONE AL GINOCCHIO,97.45,4
61218257,AGG. ARTICOLAZIONE AL GINOCCHIO,107.25,4
61218257,AGG. ARTICOLAZIONE AL GINOCCHIO,107.25,4
61218259,AGG. ARTICOLAZIONE AL GINOCCHIO,160.27,4
61218262,AGG. ARTICOLAZIONE AL GINOCCHIO,134.43,4
61218263,AGG. ARTICOLAZIONE AL GINOCCHIO,222.47,4
61218265,AGG. ARTICOL. AL GINOCCHIO CON FLESSO,293.96,4
61218268,AGG. ARTICOLAZIONE AL GINOCCHIO,890.06,4
61218271,AGG. ARTICOLAZIONE AL GINOCCHIO,177.6,4
61218280,AGG. ARTICOLAZIONE AL GINOCCHIO,65.41,4
61218283,AGG. ARTICOLAZ. COXO FEMORALE LIBERA,176.14,4
61218286,AGG. ARTICOLAZIONE COXO FEMORALE,198.21,4
61218289,AGG. ARTIC. COXO-FEMORALE CON ARRESTO,227.77,4
61218292,AGG. ARTICOLAZIONE COXO-FEMORAOLE,302.36,4
61218295,AGG. ARTICOLAZIONE COXO FEMORALE,1023.76,4
61218313,AGG. APPOGGIO ISCHIATICO CON IMBOTTI.,43.17,4
61218316,AGG. RIVEST. PER SCARPETTA DI CONTEN.,29.83,4
61218319,AGG. RIALZO APPLICABILE AL SANDALO,45.09,4
61218322,AGG. RIALZO APPLICABILE AL SANDALO,79.66,4
61218325,AGG. CINTURA ADDOMINALE PER ARTICOLA.,43.01,4
61218328,AGG. RIVEST. DELLE DUE ASTE VERTICALI,79.6,4
61218503,RIP. ALLACCIATURA ELEMENTO MOBILE,10.02,4
61218506,RIP. ATTACCO CON FIBBIA,6.37,4
61218509,RIP. CINGHIA,6.14,4
61218512,RIP. RIVESTIMENTO PER CAVIGLIA,28.2,4
61218515,RIP. RIVESTIMENTO PER GINOCCHIO,38.23,4
61218518,RIP. RIV. DOCCIA PER PELVIFEMORALE,56.52,4
61218521,RIP. RIVESTIMENTO PER DOCCIA UNILA,56.52,4
61218533,RIP. ALLACCIATURA ELEMENTO MOBILE,10.02,4
61218536,RIP. CERCHIELLO,23.2,4
61218539,RIP. ATTACCO CON FIBBIA,5.8,4
61218542,RIP. CINGHIA,6.14,4
61218545,RIP. SANDALO,32.31,4
61218563,RIP. CINTURA ADDOMINALE,20.83,4
61218566,RIP. RIVESTIMENTO ANTISDRUCCIOLO,26.18,4
61218569,RIP. TRAZIONE ELASTICA AL PIEDE,87.03,4
61218572,RIP. STAFFE ALLACCIATURA MOB. O FISS.,10.02,4
61218593,RIP. SMONT. RIMONT. ARTIC. TIBIOTARS.,14.36,4
61218596,RIP. SMONT.RIMONT.ARTIC.GINOCCHIO,14.36,4
61218599,RIP. SMONT.RIMONT.ARTICOL.ANCA,14.36,4
61218602,RIP. ALLACCIATURA ELEMENTO MOB. FIS,10.64,4
61218605,RIP. ALLUNGAMENTO DELL'ASTA,68.96,4
61218608,RIP. ASTA MALLEOLARE RIGIDA,38.34,4
61218611,RIP. ATTACCO CON FIBBIA,6.81,4
61218614,RIP. CINGHIA,6.53,4
61218617,RIP. COPRIARTICOLAZIONE GINOCCHIO,4.39,4
61218620,RIP. COPRIARTICOLAZIONE MALLEOLA.,4,4
61218623,RIP. CONTENTORE PER GINOCCHIO,46.61,4
61218626,RIP. CUSCINETTO DI CONTENZIONE,27.98,4
61218629,RIP. ELEMENTO DI CONTENZIONE,71.89,4
61218632,RIP. ELEMENTO DI CONTENZIONE,71.89,4
61218635,RIP. ESTETIZZAZIONE DEL POLPACCIO,126.44,4
61218638,RIP. FISSAGGIO CERCHIELLO,18.29,4
61218641,RIP. PROLUNGA PER LEVA,16.21,4
61218653,RIP. REVISIONE ARTICOLAZIONE,28.48,4
61218656,REVISIONE ARTICOLAZIONE GINOCCHIO,28.48,4
61218659,RIP. ARTICOLAZIONE LIBERA,28.48,4
61218662,RIP. ARTICOLAZIONE BLOCCABILE,28.48,4
61218665,RIP. REVISIONE ARTICOLAZIONE,28.48,4
61218668,RIP. REVISIONE ARRESTO,28.48,4
61218671,RIP. REVISIONE ARRESTO,28.48,4
61218674,RIP. RIVESTIMENTO DI CONTENZIONE,215.89,4
61218683,RIP. RIALZO AL SANDALO FINO A cm.5,45.09,4
61218686,RIP. RIALZO AL SANDALO OLTRE cm.5,79.66,4
61218689,RIP. RIVESTIMENTO DI CONTENZIONE,151.04,4
61218692,RIP. SANDALO,76.17,4
61218695,RIP. APPOGGIO ISCHIATICO,55.5,4
61218701,RIP. ARTICOLAZIONE GINOCCHIO LIBERA,106.5,4
61218704,RIP. ARTIC.GINOCC. CON BLOCCAGGIO,163.93,4
61218707,RIP. ARTICOL. GINOCCHIO CON ASTA,114.61,4
61218710,RIP. R-GO E AR-GO PREV. DECOR. GARAN.,312.76,4
61218713,RIP. R-GO E AG-GO PREV. DECOR. GARAN.,899.12,4
61218719,RIP. ASTA PER COSCIALE,48.3,4
61218722,RIP. CERCHIELLO,36.08,4
61218725,RIP. MOLLA INTERNA,46.16,4
61218728,RIP. RIVESTIMENTO CERCHIELLO,21.33,4
61218731,RIVESTIMENTO SCARPETTA DI CONTENZIONE,43.63,4
61218734,RIP. SCARPETTA DI CONTENZIONE,76.33,4
61218737,RIP. SUOLETTA METALLICA,35.19,4
61218740,RIP. ASTA DEL COSCIALE,75.99,4
61218743,RIP. ASTA DEL GAMBALE,59.84,4
61218746,RIP. PIEDE RIGIDO,173.55,4
61218749,ARTICOLAZIONE AL MALLEOLO,65.19,4
61218752,ARTIC.AL MALL. CON SPINTA AL TALISMO,121.82,4
61218755,ARTICOLAZIONE AL MALLEOLO,139.95,4
61218773,RIVESTIM. MORBIDO INTERNO AL SANDALO,19.09,4
61218776,ARTICOLAZIONE COXO FEMORALE LIBERA,185.2,4
61218779,ARTICOLAZ. COXO FEMORALE CON ARRESTO,207.33,4
61218782,RIP. ARTIC. COXOFEMOR. ARTICOLATA,236.82,4
61218785,ARTICOLAZIONE COXO FEMORALE,311.41,4
61218788,RIP. R-GO E AR-GO,1023.76,4
61218791,RIP. R-GO E AR-GO,29.62,4
61218794,RIP. R-GO E AR-GO,77.06,4
61218797,RIP. R-GO E AR-GO,226.81,4
61218800,RIP. R-GO E AR-GO,122.1,4
61218803,RIP. R-GO E AR-GO,85.85,4
61218806,RIP. R-GO E AR-GO,163.82,4
61218809,RIP. R-GO E AR-GO,293.69,4
61218812,RIP. R-GO E AR-GO,55,4
61218815,RIP. R-GO E AR-GO,267.68,4
61218818,RIP. R-GO E AR-GO,231.31,4
61218821,RIP. R-GO E AR-GO,81.85,4
61218830,IMBOTTITURA E APPOGGIO ISCHIATICO,37.5,4
61218833,CINTURA ADDOMINALE PER ART. COXO FEM.,61.08,4
61803003,PROTESI PER AMPUTAZIONE DITA,135.16,4
61803033,PROTESI PER AMPUTAZIONE DITA E MANO,250.62,4
61803036,PROTESI PER AMPUTAZIONE DITA E MANO,306.41,4
61803039,PROTESI PER AMPUTAZIONE DITA E MANO,376.38,4
61803042,PROTESI PER AMPUTAZIONE DITA E MANO,418.71,4
61803045,PROTESI PER AMPUTAZIONE DITA E MANO,474.5,4
61803060,PROTESI PER AMPUTAZIONE DITA E MANO,270.78,4
61803063,PROTESI PER AMPUTAZIONE DITA E MANO,402.67,4
61803072,FUNZIONALE AD ENERGIA CORPOREA,664.94,4
61806003,PROTESI PER DISARTICOLAZIONE DI POLSO,484.92,4
61806009,PROTESI PER DISARTICOLAZIONE DI POLSO,568.85,4
61806033,PROTESI PER DISARTICOLAZIONE DI POLSO,999.5,4
61806039,PROTESI PER DISARTICOLAZIONE DI POLSO,1116.37,4
61806042,PROTESI PER DISARTICOLAZIONE DI POLSO,6567.51,4
61809012,PROTESI TRANSRADIALI,601.9,4
61809018,PROTESI TRANSRADIALI,685.83,4
61809033,PROTESI PER DISARTICOLAZIONE DI POLSO,999.5,4
61809039,PROTESI PER DISARTICOLAZIONE DI POLSO,1097.5,4
61809063,PROTESI PER DISARTICOLAZIONE DI POLSO,6567.51,4
61809066,PROTESI PER DISARTICOLAZIONE DI POLSO,7180.49,4
61809069,PROTESI PER DISARTICOLAZIONE DI POLSO,8437.25,4
61812003,PROTESI PER DISARTICOLAZIONE GOMITO,1384.38,4
61812009,PROTESI PER DISARTICOLAZIONE GOMITO,1230.86,4
61812033,PROTESI PER DISARTICOLAZIONE GOMITO,1795.88,4
61812039,PROTESI PER DISARTICOLAZIONE GOMITO,1912.7,4
61812063,PROTESI PER DISARTICOLAZIONE GOMITO,7965.35,4
61812066,PROTESI PER DISARTICOLAZIONE GOMITO,9699.76,4
61815003,PROTESI TRANSOMERALI,1384.38,4
61815009,PROTESI TRANSOMERALI,1230.86,4
61815033,PROTESI TRANSOMERALI,1208.46,4
61815039,PROTESI TRANSOMERALI,1292.34,4
61815063,PROTESI TRANSOMERALI,1795.88,4
61815069,PROTESI TRANSOMERALI,1912.7,4
61815081,PROTESI TRANSOMERALI,8354.96,4
61815084,PROTESI TRANSOMERALI,10089.42,4
61815087,PROTESI TRANSOMERALI,12204.89,4
61815090,PROTESI TRANSOMERALI,13251.78,4
61815118,AGG. GUANTO DI RIVESTIMENTO COSMETICO,121.25,4
61815121,AGG. GUANTO DI RIVESTIMENTO IN PELLE,49.15,4
61815127,AGG. POLSO A ROTAZIONE PASSIVA,84.94,4
61815130,AGG. POLSO CON ARTIC. SFERICA PASSIVA,175.24,4
61815136,AGG. INVASATURA AD ADERENZA TOTALE,126.89,4
61815139,AGG. INVASATURA AD ADERENZA TOTALE,162.86,4
61815141,AGG. INVASATURA IN MATER. ANALLERGICO,103.87,4
61815163,AGG. GANCIO FUNZIONALE CON ATTACCO,487.95,4
61815166,AGG. GANCIO FUNZIONALE CON ATTACCO,1017.23,4
61815169,AGG. GUANTO DI RIVESTIMENTO COSMETICO,121.37,4
61815178,AGG. MANO INTERCAMBIABILE CON ATTACCO,360.45,4
61815184,AGG. MOLTIPLICATORE DI AMPIEZZA,201.53,4
61815187,AGG. POLSO CON ARTICOLAZIONE ATTIVA,528.43,4
61815190,AGG. POLSO CON ARTICOLAZIONE SFERICA,504.17,4
61815193,AGG. INVAS. RIVEST. MATE. ANALLERGICO,103.87,4
61815503,RIP. SMONT.E RIMONT.DELLA MANO,31.13,4
61815506,RIP. SMONT. E RIMONT. DEL POLSO,31.13,4
61815509,RIP. SMONT. E RIMONT. DEL GOMITO,36.31,4
61815511,RIP. SMONT. E RIMONT. GUANTO COSMETI.,18.13,4
61815545,RIP. BRETELLAGGIO PER PROTESI BRACCIO,168.32,4
61815578,RIP. GOMITO CON BLOCC. CON AVAMBRACCI,375.98,4
61815581,RIP. REVISIONE GOMITO CON BLOCCAGGIO,72.56,4
61815596,RIP. GUANTO DI RIVESTIMENTO COSMETICO,130.32,4
61815599,RIP. GUANTO RIVEST.PER MANO ORTOPEDIC,49.15,4
61815605,RIP. INVASATURA PROTESI DI AVAMBRACCI,399.52,4
61815608,RIP. INVASATURA CON PRESA OLEOCRANICA,490.1,4
61815611,RIP. ADATTAMENTO INVASAT.OLEOCRANICA,72.56,4
61815623,RIP. INVASATURA PER AMPUTAZ.BRACCIO,478.66,4
61815626,RIP. INVASATURA AD ADERENZA TOTALE,569.24,4
61815629,RIP. ADATTAMENTO INVAS.ADERENZA TOTAL,72.56,4
61815653,RIP. MANO CON DITA RIGIDE,125.2,4
61815665,RIP. MANO CON DITA RIGIDE POLLICE ART,209.13,4
61815668,RIP. REVISIONE DITA RIG.POLLICE ARTIC,72.56,4
61815672,RIP. MANO INVOLUCRO MORBIDO,92.27,4
61815675,RIP. MANO INDICE, MEDIO E POLLICE,137.24,4
61815677,RIP. POLSO FISSO,88.72,4
61815683,RIP. POLSO A ROTAZIONE PASSIVA,150.19,4
61815689,RIP. POLSO SFERICO PASSIVO,240.49,4
61815692,RIP. REVISIONE POLSO SFERICO PASSIVO,54.43,4
61815701,RIP. POLSO CUSCINETTO SALVA MANICA,22.97,4
61815733,RIP. SMONT. E RIMONT. DELLA MANO,29.05,4
61815736,RIP. SMONT. E RIMONT. DEL POLSO,31.92,4
61815739,RIP. SMONT. E RIMONT. DEL GOMITO,36.31,4
61815740,RIP. SMONT. E RIMONT. GUANTO COSMETI.,18.13,4
61815745,RIP. ARTIC.PER LA FLESSO ESTENSIONE,549.32,4
61815751,RIP. REVISIONE UNITA'SOLL.AVAMBRACCIO,72.56,4
61815754,RIP. CAVETTO TRAZIONE,35.81,4
61815757,RIP. ARTO ARTICOLATO LATERALI,753.5,4
61815760,RIP. MECCANISMO INTERNO ARTO ARTICOL.,402.72,4
61815763,RIP. REVISIONE MECCANISMO INTERNO,40.65,4
61815764,RIP. CAVETTO TRAZIONE,43.07,4
61815766,RIP. ATTACCO PER MANO,237.11,4
61815769,RIP. ATTACCO PER GANCIO,237.11,4
61815778,RIP. BRETELLAGGIO PER PROT.AVAMBRACCI,127.33,4
61815779,RIP. BRETELLAGGIO PER PROTESI BILATER,186.44,4
61815781,RIP. PER PROTESI AMPUTAZIONE BRACCIO,155.03,4
61815784,RIP. CALOTTA DI PRESA DEL MONCONE,545.49,4
61815787,RIP. REVISIONE CALOTTA PRESA MONCONE,54.43,4
61815796,RIP. CUSCINETTO SALVA INDUMENTI,22.97,4
61815799,RIP. FILO TRAZIONE C/RELATIVI ATTACCH,215.6,4
61815802,RIP. FILO TRAZIONE C/RELATIVI ATTACCH,215.6,4
61815805,RIP. GANCIO FUNZIONALE CON ATTACCO,487.95,4
61815808,RIP. GANCIO FUNZIONALE CON ATTACCO,1017.23,4
61815811,RIP. GANCIO FUNZIONALE CON ATTACCO,36.31,4
61815814,RIP. GANCIO FUNZIONALE CON ATTACCO,16.61,4
61815817,RIP. GANCIO FUNZIONALE CON ATTACCO,10.36,4
61815820,RIP. GANCIO FUNZIONALE CON ATTACCO,12.04,4
61815823,RIP. GANCIO FUNZIONALE CON ATTACCO,55.16,4
61815826,RIP. GUAINA CON ATTACCHI TERMINALI,92.27,4
61815829,RIP. GUANTO DI RIVESTIMENTO COSMETICO,130.32,4
61815838,RIP. INVASATURA PER AMP.AVAMBRACCIO,472.13,4
61815841,RIP. INVAS. CON RIVE. MAT. ANALLERGIC,503.32,4
61815844,RIP. ADATTAMENTO INVASATURA,72.56,4
61815847,RIP. INVASATURA PER AMPUT. DI BRACCIO,551.22,4
61815850,RIP. INVAS. RIVEST. MAT. ANALLERGICO,582.42,4
61815853,RIP. ADATTAMENTO INVASATURA,72.56,4
61815856,RIP. MANO REVERSIBILE,360.45,4
61815859,RIP. REVISIONE MANO REVERSIBILE,90.74,4
61815862,RIP. MANO IRREVERSIBILE,360.45,4
61815865,RIP. REVISIONE MANO IRREVERSIBILE,90.74,4
61815868,RIP. MOLTIPLICATORE DI AMPIEZZA,292.27,4
61815871,RIP. REVISIONE MOLTIPLICATORE AMPIEZZ,54.43,4
61815874,RIP. POLSO A ROTAZIONE PASSIVA,150.19,4
61815877,RIP. REVISIONE POLSO A ROTAZIONE PASS,54.43,4
61815880,RIP. POLSO A ROTAZIONE PASSIVA,298.07,4
61815883,RIP. REVISONE POLSO ROTAZIONE PASSIVA,54.43,4
61815886,RIP. POLSO CON ARTICOLAZIONE ATTIVA,528.43,4
61815889,RIP. REVISIONE POLSO ARTICOL.ATTIVA,72.56,4
61815892,RIP. POLSO ARTICOL.SFERICA PASSIVA,504.17,4
61815895,RIP. REVISIONE ARTIC.SFERICA PASSIVA,72.56,4
61815899,RIP. POLSO ELEME. GOM. CON BLOCCAGGIO,229.9,4
61815904,RIP. INVOLUCRO MORBIDO,92.27,4
61815907,RIP. GRUPPO DITA /INDICE MEDIO/,63.9,4
61815910,RIP. POLLICE,58.43,4
61815913,RIP. BIELLA E LEVA DI COLLEGAMENTO,97.61,4
61815916,RIP. ATTACCO FILETTATO,72.17,4
61815919,RIP. MOLLA CHIUSURA,82.64,4
61818003,PROTESI PER DISARTICOLAZIONE SPALLA,1559.11,4
61818009,PROTESI PER DISARTICOLAZIONE SPALLA,1641.87,4
61821003,PROTESI AMPUTAZIONE SPALLA,1559.11,4
61821009,PROTESI AMPUTAZIONE SPALLA,1641.87,4
61821063,PROTESI PER DISARTICOLAZIONE SPALLA,11837.01,4
61821066,PROTESI PER DISARTICOLAZIONE SPALLA,15255.51,4
61821069,PROTESI PER DISARTICOLAZIONE SPALLA,15146.64,4
61821072,PROTESI PER DISARTICOLAZIONE SPALLA,16053.87,4
61821104,AGG. GUANTO COSMETICO DI RIVESTIMENTO,121.25,4
61821106,AGG. POLSO A ROTAZIONE PASSIVA,58.72,4
61821109,AGG. POLSO PLURIASSALE,177.27,4
61821118,AGG. INVASATURA AD ADERENZA TOTALE,163.14,4
61821121,AGG. INVASATURA AD ADERENZA TOTALE,103.87,4
61821163,AGG. BRACCIALINO CON ASTE,1081.4,4
61821166,AGG. MANIPOLATORE ELETTRICO,3659.44,4
61821169,AGG. GUANTO DI RIVESTIMENTO COSMETICO,124.36,4
61821181,AGG. RIVEST. TOTALE MATA. ANALLERGICO,110.5,4
61821187,DIFFERENZA PER MANO ELETTROMECCANICA,2654.37,4
61821190,ARTICOLAZIONE PLURIASSIALE SFERICA,907.23,4
61821193,AGG. BATTERIA DI RISERVA,228.27,4
61821503,RIP. SMONT. E RIMONT. DELLA MANO,31.13,4
61821506,RIP. SMONT. E RIMONT. DEL POLSO,31.13,4
61821509,RIP. SMONT. E RIMONT. DEL GOMITO,36.31,4
61821512,RIP. SMONT. E RIMONT. DELLA SPALLA,43.35,4
61821513,RIP. SMONT. E RIMONT. GUANTO COSMETI.,18.13,4
61821515,RIP. RIP.ART.INTRA ED EXTRAROTATORIA,108.81,4
61821521,RIP. ART.PER PROTESI DI SPALLA SFERIC,344.01,4
61821524,RIP. REVISIONE ART.PROT.SPALLA SFERIC,36.31,4
61821527,RIP. ART.SPALLA PLURIASSIALE,293.01,4
61821530,RIP. REVISIONE ART.SPALLA PLURIASSIAL,36.31,4
61821533,RIP. BRETELLAGGIO PER PROTESI BRACCIO,168.37,4
61821536,RIP. BRETELLAGGIO PER DISART.SPALLA,168.37,4
61821538,RIP. BRATEL. PER PROT. AMPUT. BRACCIO,64.96,4
61821541,RIP. BRATELLAG. PROT. AMPUT. DI SPALL,81.9,4
61821545,RIP. CALZA DI RIVEST.PER AMPUT.BRACCI,48.13,4
61821548,RIP. CALZA DI RIVEST.DISART.BRACCIO,67.95,4
61821560,RIP. GOMITO CON BLOCCAGGIO,302.3,4
61821563,RIP. REVISIONE GOMITO CON BLOCCAGGIO,129.48,4
61821566,RIP. GUANTO COSMETICO DI RIVESTIMENTO,130.32,4
61821569,RIP. INVASATURA PER AMPUT.DI BRACCIO,491.9,4
61821572,RIP. INVASATURA AD ADERENZA TOTALE,582.47,4
61821575,RIP. ADATTAMENTO INVASATURA ADER.TOT.,72.56,4
61821578,RIP. BRATELLAG. PER DISART. DI SPALLA,537.61,4
61821584,RIP. ADATTAMENTO DISARTICOLAZ. SPALLA,72.56,4
61821587,RIP. BRATELLAG. AMPUT. INTERSCAPOLARE,557.14,4
61821593,RIP. ADATTAMENTO AMPUT. INTERSCAPOLAR,72.56,4
61821596,RIP. INVOLUCRO MORBIDO,95.65,4
61821599,RIP. MANO CON DITA RIGIDE,125.2,4
61821611,RIP. MANO 4 DITA RIGIDE POLLICE ARTIC,209.13,4
61821614,RIP. REVIS.MANO DITA RIGIDE POLL.ART.,72.56,4
61821615,RIP. MANO TELAIO, MOLLA DI RICAMBIO,85.9,4
61821618,RIP. MANO INDICE, MEDIO E POLLICE,142.88,4
61821621,RIP. MANO ATTACCO FILETTATO,95.99,4
61821623,RIP. POLSO FISSO,66.65,4
61821635,RIP. POLSO PLURIASSIALE,214.03,4
61821638,RIP. REVISIONE POLSO PLURIASSIALE,54.43,4
61821641,RIP. RIVEST.PER AMPUTAZIONE DI BRACCI,132.69,4
61821644,RIP. RIVEST.PER DISARTICOL.DI SPALLA,171.47,4
61821647,RIP. RIVEST.PER AMPUTAZ.INTERSCAPOLAR,189.59,4
61821650,RIP. TUBO DISTANZIATORE,82.24,4
61821653,RIP. ELEMENTO DI COLLEGAMENTO TUBO,76.85,4
61821710,RIP. GUANTO DI RIVESTIMENTO COSMETICO,133.47,4
61821716,RIP. COMPLETA,3421.71,4
61821719,RIP. TELAIO,87.2,4
61821722,RIP. INVOLUCRO MORBIDO,89,4
61821725,RIP. POLLICE,60.29,4
61821728,RIP. MECCANISMO INTERNO,509.52,4
61821731,RIP. DITA /INDICE MEDIO/,403.91,4
61821734,RIP. REVISIONE MECCANISMO INTERNO,54.43,4
61821737,RIP. FRIZIONE,201.58,4
61821740,RIP. TELAIO COMPLETO,521.85,4
61821741,RIP. REVISIONE TELAIO COMPLETA,40.65,4
61821742,RIP. MOTORE E PRIMO RIDUTTORE,156.44,4
61821743,RIP. COPPIA CONICA,145.58,4
61821744,RIP. BLOCCAGGIO MOTORE,133.53,4
61821746,RIP. PLANTARI, CORONA, MOLLA,99.87,4
61821747,RIP. MOTORE ELETTRICO,175.08,4
61821748,RIP. RIDUTTORE MOTORE,236.82,4
61821749,RIP. POLSO A ROTAZIONE PASSIVA,313.44,4
61821752,RIP. REVISONE POLSO ROTAZIONE PASSIVA,27.25,4
61821753,RIP. FRIZIONE A SPINA COASSIALE,133.42,4
61821755,RIP. POLSO A ROTAZIONE ATTIVA,605.67,4
61821758,RIP. REVISONE POLSO A ROTAZIONE ATTIV,81.29,4
61821759,RIP. POLSO A ROTAZIONE ELETTRICA,1885.61,4
61821760,RIP. REVISIONE POLSO ROTAZIONE ELETTR,60.96,4
61821761,RIP. RIDUZIONE A SPINA COASSIALE,638.88,4
61821765,RIP. INVERTITORE DEL POLSO ELETTRICO,502.25,4
61821766,RIP. MANO PER POLSO ELETTRICO,86.63,4
61821767,RIP. ATTACCO PARTE MANO,621.99,4
61821770,RIP. ATTACCO PARTE AVAMBRACCIO,161.95,4
61821771,RIP. MOTORE ELETTRICO,214.25,4
61821773,RIP. INVASATURA COMPL.PER AVAMBRACCIO,823.92,4
61821776,RIP. ADATTAMENTO INVASAT.AVAMBRACCIO,111.52,4
61821779,RIP. CALOTTA PER LA PRONO-SUPINAZIONE,249.27,4
